              x              u
   7.727227e-01   2.268717e-01
   7.728227e-01   2.267721e-01
   7.729227e-01   2.266726e-01
   7.730227e-01   2.265731e-01
   7.731227e-01   2.264735e-01
   7.732227e-01   2.263740e-01
   7.733227e-01   2.262744e-01
   7.734227e-01   2.261749e-01
   7.735226e-01   2.260753e-01
   7.736226e-01   2.259758e-01
   7.737226e-01   2.258762e-01
   7.738226e-01   2.257767e-01
   7.739226e-01   2.256771e-01
   7.740226e-01   2.255776e-01
   7.741226e-01   2.254780e-01
   7.742226e-01   2.253785e-01
   7.743226e-01   2.252789e-01
   7.744226e-01   2.251794e-01
   7.745225e-01   2.250798e-01
   7.746225e-01   2.249803e-01
   7.747225e-01   2.248807e-01
   7.748225e-01   2.247812e-01
   7.749225e-01   2.246816e-01
   7.750225e-01   2.245820e-01
   7.751225e-01   2.244825e-01
   7.752225e-01   2.243829e-01
   7.753225e-01   2.242834e-01
   7.754225e-01   2.241838e-01
   7.755224e-01   2.240843e-01
   7.756224e-01   2.239847e-01
   7.757224e-01   2.238852e-01
   7.758224e-01   2.237856e-01
   7.759224e-01   2.236860e-01
   7.760224e-01   2.235865e-01
   7.761224e-01   2.234869e-01
   7.762224e-01   2.233874e-01
   7.763224e-01   2.232878e-01
   7.764224e-01   2.231882e-01
   7.765223e-01   2.230887e-01
   7.766223e-01   2.229891e-01
   7.767223e-01   2.228896e-01
   7.768223e-01   2.227900e-01
   7.769223e-01   2.226904e-01
   7.770223e-01   2.225909e-01
   7.771223e-01   2.224913e-01
   7.772223e-01   2.223917e-01
   7.773223e-01   2.222922e-01
   7.774223e-01   2.221926e-01
   7.775222e-01   2.220930e-01
   7.776222e-01   2.219935e-01
   7.777222e-01   2.218939e-01
   7.778222e-01   2.217943e-01
   7.779222e-01   2.216948e-01
   7.780222e-01   2.215952e-01
   7.781222e-01   2.214956e-01
   7.782222e-01   2.213961e-01
   7.783222e-01   2.212965e-01
   7.784222e-01   2.211969e-01
   7.785221e-01   2.210974e-01
   7.786221e-01   2.209978e-01
   7.787221e-01   2.208982e-01
   7.788221e-01   2.207987e-01
   7.789221e-01   2.206991e-01
   7.790221e-01   2.205995e-01
   7.791221e-01   2.204999e-01
   7.792221e-01   2.204004e-01
   7.793221e-01   2.203008e-01
   7.794221e-01   2.202012e-01
   7.795220e-01   2.201017e-01
   7.796220e-01   2.200021e-01
   7.797220e-01   2.199025e-01
   7.798220e-01   2.198029e-01
   7.799220e-01   2.197034e-01
   7.800220e-01   2.196038e-01
   7.801220e-01   2.195042e-01
   7.802220e-01   2.194046e-01
   7.803220e-01   2.193050e-01
   7.804220e-01   2.192055e-01
   7.805219e-01   2.191059e-01
   7.806219e-01   2.190063e-01
   7.807219e-01   2.189067e-01
   7.808219e-01   2.188072e-01
   7.809219e-01   2.187076e-01
   7.810219e-01   2.186080e-01
   7.811219e-01   2.185084e-01
   7.812219e-01   2.184088e-01
   7.813219e-01   2.183093e-01
   7.814219e-01   2.182097e-01
   7.815218e-01   2.181101e-01
   7.816218e-01   2.180105e-01
   7.817218e-01   2.179109e-01
   7.818218e-01   2.178113e-01
   7.819218e-01   2.177118e-01
   7.820218e-01   2.176122e-01
   7.821218e-01   2.175126e-01
   7.822218e-01   2.174130e-01
   7.823218e-01   2.173134e-01
   7.824218e-01   2.172138e-01
   7.825217e-01   2.171143e-01
   7.826217e-01   2.170147e-01
   7.827217e-01   2.169151e-01
   7.828217e-01   2.168155e-01
   7.829217e-01   2.167159e-01
   7.830217e-01   2.166163e-01
   7.831217e-01   2.165167e-01
   7.832217e-01   2.164171e-01
   7.833217e-01   2.163176e-01
   7.834217e-01   2.162180e-01
   7.835216e-01   2.161184e-01
   7.836216e-01   2.160188e-01
   7.837216e-01   2.159192e-01
   7.838216e-01   2.158196e-01
   7.839216e-01   2.157200e-01
   7.840216e-01   2.156204e-01
   7.841216e-01   2.155208e-01
   7.842216e-01   2.154212e-01
   7.843216e-01   2.153216e-01
   7.844216e-01   2.152220e-01
   7.845215e-01   2.151225e-01
   7.846215e-01   2.150229e-01
   7.847215e-01   2.149233e-01
   7.848215e-01   2.148237e-01
   7.849215e-01   2.147241e-01
   7.850215e-01   2.146245e-01
   7.851215e-01   2.145249e-01
   7.852215e-01   2.144253e-01
   7.853215e-01   2.143257e-01
   7.854215e-01   2.142261e-01
   7.855214e-01   2.141265e-01
   7.856214e-01   2.140269e-01
   7.857214e-01   2.139273e-01
   7.858214e-01   2.138277e-01
   7.859214e-01   2.137281e-01
   7.860214e-01   2.136285e-01
   7.861214e-01   2.135289e-01
   7.862214e-01   2.134293e-01
   7.863214e-01   2.133297e-01
   7.864214e-01   2.132301e-01
   7.865213e-01   2.131305e-01
   7.866213e-01   2.130309e-01
   7.867213e-01   2.129313e-01
   7.868213e-01   2.128317e-01
   7.869213e-01   2.127321e-01
   7.870213e-01   2.126325e-01
   7.871213e-01   2.125329e-01
   7.872213e-01   2.124333e-01
   7.873213e-01   2.123337e-01
   7.874213e-01   2.122341e-01
   7.875212e-01   2.121345e-01
   7.876212e-01   2.120349e-01
   7.877212e-01   2.119353e-01
   7.878212e-01   2.118356e-01
   7.879212e-01   2.117360e-01
   7.880212e-01   2.116364e-01
   7.881212e-01   2.115368e-01
   7.882212e-01   2.114372e-01
   7.883212e-01   2.113376e-01
   7.884212e-01   2.112380e-01
   7.885211e-01   2.111384e-01
   7.886211e-01   2.110388e-01
   7.887211e-01   2.109392e-01
   7.888211e-01   2.108396e-01
   7.889211e-01   2.107399e-01
   7.890211e-01   2.106403e-01
   7.891211e-01   2.105407e-01
   7.892211e-01   2.104411e-01
   7.893211e-01   2.103415e-01
   7.894211e-01   2.102419e-01
   7.895210e-01   2.101423e-01
   7.896210e-01   2.100427e-01
   7.897210e-01   2.099431e-01
   7.898210e-01   2.098434e-01
   7.899210e-01   2.097438e-01
   7.900210e-01   2.096442e-01
   7.901210e-01   2.095446e-01
   7.902210e-01   2.094450e-01
   7.903210e-01   2.093454e-01
   7.904210e-01   2.092457e-01
   7.905209e-01   2.091461e-01
   7.906209e-01   2.090465e-01
   7.907209e-01   2.089469e-01
   7.908209e-01   2.088473e-01
   7.909209e-01   2.087477e-01
   7.910209e-01   2.086480e-01
   7.911209e-01   2.085484e-01
   7.912209e-01   2.084488e-01
   7.913209e-01   2.083492e-01
   7.914209e-01   2.082496e-01
   7.915208e-01   2.081499e-01
   7.916208e-01   2.080503e-01
   7.917208e-01   2.079507e-01
   7.918208e-01   2.078511e-01
   7.919208e-01   2.077515e-01
   7.920208e-01   2.076518e-01
   7.921208e-01   2.075522e-01
   7.922208e-01   2.074526e-01
   7.923208e-01   2.073530e-01
   7.924208e-01   2.072533e-01
   7.925207e-01   2.071537e-01
   7.926207e-01   2.070541e-01
   7.927207e-01   2.069545e-01
   7.928207e-01   2.068548e-01
   7.929207e-01   2.067552e-01
   7.930207e-01   2.066556e-01
   7.931207e-01   2.065560e-01
   7.932207e-01   2.064563e-01
   7.933207e-01   2.063567e-01
   7.934207e-01   2.062571e-01
   7.935206e-01   2.061575e-01
   7.936206e-01   2.060578e-01
   7.937206e-01   2.059582e-01
   7.938206e-01   2.058586e-01
   7.939206e-01   2.057590e-01
   7.940206e-01   2.056593e-01
   7.941206e-01   2.055597e-01
   7.942206e-01   2.054601e-01
   7.943206e-01   2.053604e-01
   7.944206e-01   2.052608e-01
   7.945205e-01   2.051612e-01
   7.946205e-01   2.050615e-01
   7.947205e-01   2.049619e-01
   7.948205e-01   2.048623e-01
   7.949205e-01   2.047626e-01
   7.950205e-01   2.046630e-01
   7.951205e-01   2.045634e-01
   7.952205e-01   2.044637e-01
   7.953205e-01   2.043641e-01
   7.954205e-01   2.042645e-01
   7.955204e-01   2.041648e-01
   7.956204e-01   2.040652e-01
   7.957204e-01   2.039656e-01
   7.958204e-01   2.038659e-01
   7.959204e-01   2.037663e-01
   7.960204e-01   2.036667e-01
   7.961204e-01   2.035670e-01
   7.962204e-01   2.034674e-01
   7.963204e-01   2.033678e-01
   7.964204e-01   2.032681e-01
   7.965203e-01   2.031685e-01
   7.966203e-01   2.030688e-01
   7.967203e-01   2.029692e-01
   7.968203e-01   2.028696e-01
   7.969203e-01   2.027699e-01
   7.970203e-01   2.026703e-01
   7.971203e-01   2.025706e-01
   7.972203e-01   2.024710e-01
   7.973203e-01   2.023714e-01
   7.974203e-01   2.022717e-01
   7.975202e-01   2.021721e-01
   7.976202e-01   2.020724e-01
   7.977202e-01   2.019728e-01
   7.978202e-01   2.018732e-01
   7.979202e-01   2.017735e-01
   7.980202e-01   2.016739e-01
   7.981202e-01   2.015742e-01
   7.982202e-01   2.014746e-01
   7.983202e-01   2.013749e-01
   7.984202e-01   2.012753e-01
   7.985201e-01   2.011756e-01
   7.986201e-01   2.010760e-01
   7.987201e-01   2.009764e-01
   7.988201e-01   2.008767e-01
   7.989201e-01   2.007771e-01
   7.990201e-01   2.006774e-01
   7.991201e-01   2.005778e-01
   7.992201e-01   2.004781e-01
   7.993201e-01   2.003785e-01
   7.994201e-01   2.002788e-01
   7.995200e-01   2.001792e-01
   7.996200e-01   2.000795e-01
   7.997200e-01   1.999799e-01
   7.998200e-01   1.998802e-01
   7.999200e-01   1.997806e-01
   8.000200e-01   1.996809e-01
   8.001200e-01   1.995813e-01
   8.002200e-01   1.994816e-01
   8.003200e-01   1.993820e-01
   8.004200e-01   1.992823e-01
   8.005199e-01   1.991827e-01
   8.006199e-01   1.990830e-01
   8.007199e-01   1.989834e-01
   8.008199e-01   1.988837e-01
   8.009199e-01   1.987841e-01
   8.010199e-01   1.986844e-01
   8.011199e-01   1.985848e-01
   8.012199e-01   1.984851e-01
   8.013199e-01   1.983855e-01
   8.014199e-01   1.982858e-01
   8.015198e-01   1.981861e-01
   8.016198e-01   1.980865e-01
   8.017198e-01   1.979868e-01
   8.018198e-01   1.978872e-01
   8.019198e-01   1.977875e-01
   8.020198e-01   1.976879e-01
   8.021198e-01   1.975882e-01
   8.022198e-01   1.974886e-01
   8.023198e-01   1.973889e-01
   8.024198e-01   1.972892e-01
   8.025197e-01   1.971896e-01
   8.026197e-01   1.970899e-01
   8.027197e-01   1.969903e-01
   8.028197e-01   1.968906e-01
   8.029197e-01   1.967909e-01
   8.030197e-01   1.966913e-01
   8.031197e-01   1.965916e-01
   8.032197e-01   1.964920e-01
   8.033197e-01   1.963923e-01
   8.034197e-01   1.962926e-01
   8.035196e-01   1.961930e-01
   8.036196e-01   1.960933e-01
   8.037196e-01   1.959937e-01
   8.038196e-01   1.958940e-01
   8.039196e-01   1.957943e-01
   8.040196e-01   1.956947e-01
   8.041196e-01   1.955950e-01
   8.042196e-01   1.954953e-01
   8.043196e-01   1.953957e-01
   8.044196e-01   1.952960e-01
   8.045195e-01   1.951963e-01
   8.046195e-01   1.950967e-01
   8.047195e-01   1.949970e-01
   8.048195e-01   1.948973e-01
   8.049195e-01   1.947977e-01
   8.050195e-01   1.946980e-01
   8.051195e-01   1.945983e-01
   8.052195e-01   1.944987e-01
   8.053195e-01   1.943990e-01
   8.054195e-01   1.942993e-01
   8.055194e-01   1.941997e-01
   8.056194e-01   1.941000e-01
   8.057194e-01   1.940003e-01
   8.058194e-01   1.939007e-01
   8.059194e-01   1.938010e-01
   8.060194e-01   1.937013e-01
   8.061194e-01   1.936017e-01
   8.062194e-01   1.935020e-01
   8.063194e-01   1.934023e-01
   8.064194e-01   1.933027e-01
   8.065193e-01   1.932030e-01
   8.066193e-01   1.931033e-01
   8.067193e-01   1.930036e-01
   8.068193e-01   1.929040e-01
   8.069193e-01   1.928043e-01
   8.070193e-01   1.927046e-01
   8.071193e-01   1.926050e-01
   8.072193e-01   1.925053e-01
   8.073193e-01   1.924056e-01
   8.074193e-01   1.923059e-01
   8.075192e-01   1.922063e-01
   8.076192e-01   1.921066e-01
   8.077192e-01   1.920069e-01
   8.078192e-01   1.919072e-01
   8.079192e-01   1.918076e-01
   8.080192e-01   1.917079e-01
   8.081192e-01   1.916082e-01
   8.082192e-01   1.915085e-01
   8.083192e-01   1.914089e-01
   8.084192e-01   1.913092e-01
   8.085191e-01   1.912095e-01
   8.086191e-01   1.911098e-01
   8.087191e-01   1.910101e-01
   8.088191e-01   1.909105e-01
   8.089191e-01   1.908108e-01
   8.090191e-01   1.907111e-01
   8.091191e-01   1.906114e-01
   8.092191e-01   1.905117e-01
   8.093191e-01   1.904121e-01
   8.094191e-01   1.903124e-01
   8.095190e-01   1.902127e-01
   8.096190e-01   1.901130e-01
   8.097190e-01   1.900133e-01
   8.098190e-01   1.899137e-01
   8.099190e-01   1.898140e-01
   8.100190e-01   1.897143e-01
   8.101190e-01   1.896146e-01
   8.102190e-01   1.895149e-01
   8.103190e-01   1.894153e-01
   8.104190e-01   1.893156e-01
   8.105189e-01   1.892159e-01
   8.106189e-01   1.891162e-01
   8.107189e-01   1.890165e-01
   8.108189e-01   1.889168e-01
   8.109189e-01   1.888172e-01
   8.110189e-01   1.887175e-01
   8.111189e-01   1.886178e-01
   8.112189e-01   1.885181e-01
   8.113189e-01   1.884184e-01
   8.114189e-01   1.883187e-01
   8.115188e-01   1.882190e-01
   8.116188e-01   1.881194e-01
   8.117188e-01   1.880197e-01
   8.118188e-01   1.879200e-01
   8.119188e-01   1.878203e-01
   8.120188e-01   1.877206e-01
   8.121188e-01   1.876209e-01
   8.122188e-01   1.875212e-01
   8.123188e-01   1.874215e-01
   8.124188e-01   1.873218e-01
   8.125187e-01   1.872222e-01
   8.126187e-01   1.871225e-01
   8.127187e-01   1.870228e-01
   8.128187e-01   1.869231e-01
   8.129187e-01   1.868234e-01
   8.130187e-01   1.867237e-01
   8.131187e-01   1.866240e-01
   8.132187e-01   1.865243e-01
   8.133187e-01   1.864246e-01
   8.134187e-01   1.863249e-01
   8.135186e-01   1.862252e-01
   8.136186e-01   1.861256e-01
   8.137186e-01   1.860259e-01
   8.138186e-01   1.859262e-01
   8.139186e-01   1.858265e-01
   8.140186e-01   1.857268e-01
   8.141186e-01   1.856271e-01
   8.142186e-01   1.855274e-01
   8.143186e-01   1.854277e-01
   8.144186e-01   1.853280e-01
   8.145185e-01   1.852283e-01
   8.146185e-01   1.851286e-01
   8.147185e-01   1.850289e-01
   8.148185e-01   1.849292e-01
   8.149185e-01   1.848295e-01
   8.150185e-01   1.847298e-01
   8.151185e-01   1.846301e-01
   8.152185e-01   1.845304e-01
   8.153185e-01   1.844307e-01
   8.154185e-01   1.843310e-01
   8.155184e-01   1.842313e-01
   8.156184e-01   1.841316e-01
   8.157184e-01   1.840319e-01
   8.158184e-01   1.839322e-01
   8.159184e-01   1.838325e-01
   8.160184e-01   1.837328e-01
   8.161184e-01   1.836331e-01
   8.162184e-01   1.835334e-01
   8.163184e-01   1.834337e-01
   8.164184e-01   1.833340e-01
   8.165183e-01   1.832343e-01
   8.166183e-01   1.831346e-01
   8.167183e-01   1.830349e-01
   8.168183e-01   1.829352e-01
   8.169183e-01   1.828355e-01
   8.170183e-01   1.827358e-01
   8.171183e-01   1.826361e-01
   8.172183e-01   1.825364e-01
   8.173183e-01   1.824367e-01
   8.174183e-01   1.823370e-01
   8.175182e-01   1.822373e-01
   8.176182e-01   1.821376e-01
   8.177182e-01   1.820379e-01
   8.178182e-01   1.819382e-01
   8.179182e-01   1.818385e-01
   8.180182e-01   1.817388e-01
   8.181182e-01   1.816391e-01
   8.182182e-01   1.815394e-01
   8.183182e-01   1.814397e-01
   8.184182e-01   1.813400e-01
   8.185181e-01   1.812403e-01
   8.186181e-01   1.811406e-01
   8.187181e-01   1.810409e-01
   8.188181e-01   1.809411e-01
   8.189181e-01   1.808414e-01
   8.190181e-01   1.807417e-01
   8.191181e-01   1.806420e-01
   8.192181e-01   1.805423e-01
   8.193181e-01   1.804426e-01
   8.194181e-01   1.803429e-01
   8.195180e-01   1.802432e-01
   8.196180e-01   1.801435e-01
   8.197180e-01   1.800438e-01
   8.198180e-01   1.799441e-01
   8.199180e-01   1.798443e-01
   8.200180e-01   1.797446e-01
   8.201180e-01   1.796449e-01
   8.202180e-01   1.795452e-01
   8.203180e-01   1.794455e-01
   8.204180e-01   1.793458e-01
   8.205179e-01   1.792461e-01
   8.206179e-01   1.791464e-01
   8.207179e-01   1.790466e-01
   8.208179e-01   1.789469e-01
   8.209179e-01   1.788472e-01
   8.210179e-01   1.787475e-01
   8.211179e-01   1.786478e-01
   8.212179e-01   1.785481e-01
   8.213179e-01   1.784484e-01
   8.214179e-01   1.783487e-01
   8.215178e-01   1.782489e-01
   8.216178e-01   1.781492e-01
   8.217178e-01   1.780495e-01
   8.218178e-01   1.779498e-01
   8.219178e-01   1.778501e-01
   8.220178e-01   1.777504e-01
   8.221178e-01   1.776506e-01
   8.222178e-01   1.775509e-01
   8.223178e-01   1.774512e-01
   8.224178e-01   1.773515e-01
   8.225177e-01   1.772518e-01
   8.226177e-01   1.771521e-01
   8.227177e-01   1.770523e-01
   8.228177e-01   1.769526e-01
   8.229177e-01   1.768529e-01
   8.230177e-01   1.767532e-01
   8.231177e-01   1.766535e-01
   8.232177e-01   1.765537e-01
   8.233177e-01   1.764540e-01
   8.234177e-01   1.763543e-01
   8.235176e-01   1.762546e-01
   8.236176e-01   1.761549e-01
   8.237176e-01   1.760551e-01
   8.238176e-01   1.759554e-01
   8.239176e-01   1.758557e-01
   8.240176e-01   1.757560e-01
   8.241176e-01   1.756563e-01
   8.242176e-01   1.755565e-01
   8.243176e-01   1.754568e-01
   8.244176e-01   1.753571e-01
   8.245175e-01   1.752574e-01
   8.246175e-01   1.751576e-01
   8.247175e-01   1.750579e-01
   8.248175e-01   1.749582e-01
   8.249175e-01   1.748585e-01
   8.250175e-01   1.747588e-01
   8.251175e-01   1.746590e-01
   8.252175e-01   1.745593e-01
   8.253175e-01   1.744596e-01
   8.254175e-01   1.743599e-01
   8.255174e-01   1.742601e-01
   8.256174e-01   1.741604e-01
   8.257174e-01   1.740607e-01
   8.258174e-01   1.739609e-01
   8.259174e-01   1.738612e-01
   8.260174e-01   1.737615e-01
   8.261174e-01   1.736618e-01
   8.262174e-01   1.735620e-01
   8.263174e-01   1.734623e-01
   8.264174e-01   1.733626e-01
   8.265173e-01   1.732629e-01
   8.266173e-01   1.731631e-01
   8.267173e-01   1.730634e-01
   8.268173e-01   1.729637e-01
   8.269173e-01   1.728639e-01
   8.270173e-01   1.727642e-01
   8.271173e-01   1.726645e-01
   8.272173e-01   1.725648e-01
   8.273173e-01   1.724650e-01
   8.274173e-01   1.723653e-01
   8.275172e-01   1.722656e-01
   8.276172e-01   1.721658e-01
   8.277172e-01   1.720661e-01
   8.278172e-01   1.719664e-01
   8.279172e-01   1.718666e-01
   8.280172e-01   1.717669e-01
   8.281172e-01   1.716672e-01
   8.282172e-01   1.715674e-01
   8.283172e-01   1.714677e-01
   8.284172e-01   1.713680e-01
   8.285171e-01   1.712682e-01
   8.286171e-01   1.711685e-01
   8.287171e-01   1.710688e-01
   8.288171e-01   1.709690e-01
   8.289171e-01   1.708693e-01
   8.290171e-01   1.707696e-01
   8.291171e-01   1.706698e-01
   8.292171e-01   1.705701e-01
   8.293171e-01   1.704704e-01
   8.294171e-01   1.703706e-01
   8.295170e-01   1.702709e-01
   8.296170e-01   1.701712e-01
   8.297170e-01   1.700714e-01
   8.298170e-01   1.699717e-01
   8.299170e-01   1.698720e-01
   8.300170e-01   1.697722e-01
   8.301170e-01   1.696725e-01
   8.302170e-01   1.695727e-01
   8.303170e-01   1.694730e-01
   8.304170e-01   1.693733e-01
   8.305169e-01   1.692735e-01
   8.306169e-01   1.691738e-01
   8.307169e-01   1.690741e-01
   8.308169e-01   1.689743e-01
   8.309169e-01   1.688746e-01
   8.310169e-01   1.687748e-01
   8.311169e-01   1.686751e-01
   8.312169e-01   1.685754e-01
   8.313169e-01   1.684756e-01
   8.314169e-01   1.683759e-01
   8.315168e-01   1.682761e-01
   8.316168e-01   1.681764e-01
   8.317168e-01   1.680767e-01
   8.318168e-01   1.679769e-01
   8.319168e-01   1.678772e-01
   8.320168e-01   1.677774e-01
   8.321168e-01   1.676777e-01
   8.322168e-01   1.675779e-01
   8.323168e-01   1.674782e-01
   8.324168e-01   1.673785e-01
   8.325167e-01   1.672787e-01
   8.326167e-01   1.671790e-01
   8.327167e-01   1.670792e-01
   8.328167e-01   1.669795e-01
   8.329167e-01   1.668797e-01
   8.330167e-01   1.667800e-01
   8.331167e-01   1.666803e-01
   8.332167e-01   1.665805e-01
   8.333167e-01   1.664808e-01
   8.334167e-01   1.663810e-01
   8.335166e-01   1.662813e-01
   8.336166e-01   1.661815e-01
   8.337166e-01   1.660818e-01
   8.338166e-01   1.659820e-01
   8.339166e-01   1.658823e-01
   8.340166e-01   1.657825e-01
   8.341166e-01   1.656828e-01
   8.342166e-01   1.655830e-01
   8.343166e-01   1.654833e-01
   8.344166e-01   1.653836e-01
   8.345165e-01   1.652838e-01
   8.346165e-01   1.651841e-01
   8.347165e-01   1.650843e-01
   8.348165e-01   1.649846e-01
   8.349165e-01   1.648848e-01
   8.350165e-01   1.647851e-01
   8.351165e-01   1.646853e-01
   8.352165e-01   1.645856e-01
   8.353165e-01   1.644858e-01
   8.354165e-01   1.643861e-01
   8.355164e-01   1.642863e-01
   8.356164e-01   1.641866e-01
   8.357164e-01   1.640868e-01
   8.358164e-01   1.639871e-01
   8.359164e-01   1.638873e-01
   8.360164e-01   1.637876e-01
   8.361164e-01   1.636878e-01
   8.362164e-01   1.635881e-01
   8.363164e-01   1.634883e-01
   8.364164e-01   1.633885e-01
   8.365163e-01   1.632888e-01
   8.366163e-01   1.631890e-01
   8.367163e-01   1.630893e-01
   8.368163e-01   1.629895e-01
   8.369163e-01   1.628898e-01
   8.370163e-01   1.627900e-01
   8.371163e-01   1.626903e-01
   8.372163e-01   1.625905e-01
   8.373163e-01   1.624908e-01
   8.374163e-01   1.623910e-01
   8.375162e-01   1.622913e-01
   8.376162e-01   1.621915e-01
   8.377162e-01   1.620917e-01
   8.378162e-01   1.619920e-01
   8.379162e-01   1.618922e-01
   8.380162e-01   1.617925e-01
   8.381162e-01   1.616927e-01
   8.382162e-01   1.615930e-01
   8.383162e-01   1.614932e-01
   8.384162e-01   1.613935e-01
   8.385161e-01   1.612937e-01
   8.386161e-01   1.611939e-01
   8.387161e-01   1.610942e-01
   8.388161e-01   1.609944e-01
   8.389161e-01   1.608947e-01
   8.390161e-01   1.607949e-01
   8.391161e-01   1.606952e-01
   8.392161e-01   1.605954e-01
   8.393161e-01   1.604956e-01
   8.394161e-01   1.603959e-01
   8.395160e-01   1.602961e-01
   8.396160e-01   1.601964e-01
   8.397160e-01   1.600966e-01
   8.398160e-01   1.599968e-01
   8.399160e-01   1.598971e-01
   8.400160e-01   1.597973e-01
   8.401160e-01   1.596976e-01
   8.402160e-01   1.595978e-01
   8.403160e-01   1.594980e-01
   8.404160e-01   1.593983e-01
   8.405159e-01   1.592985e-01
   8.406159e-01   1.591987e-01
   8.407159e-01   1.590990e-01
   8.408159e-01   1.589992e-01
   8.409159e-01   1.588995e-01
   8.410159e-01   1.587997e-01
   8.411159e-01   1.586999e-01
   8.412159e-01   1.586002e-01
   8.413159e-01   1.585004e-01
   8.414159e-01   1.584006e-01
   8.415158e-01   1.583009e-01
   8.416158e-01   1.582011e-01
   8.417158e-01   1.581014e-01
   8.418158e-01   1.580016e-01
   8.419158e-01   1.579018e-01
   8.420158e-01   1.578021e-01
   8.421158e-01   1.577023e-01
   8.422158e-01   1.576025e-01
   8.423158e-01   1.575028e-01
   8.424158e-01   1.574030e-01
   8.425157e-01   1.573032e-01
   8.426157e-01   1.572035e-01
   8.427157e-01   1.571037e-01
   8.428157e-01   1.570039e-01
   8.429157e-01   1.569042e-01
   8.430157e-01   1.568044e-01
   8.431157e-01   1.567046e-01
   8.432157e-01   1.566049e-01
   8.433157e-01   1.565051e-01
   8.434157e-01   1.564053e-01
   8.435156e-01   1.563056e-01
   8.436156e-01   1.562058e-01
   8.437156e-01   1.561060e-01
   8.438156e-01   1.560062e-01
   8.439156e-01   1.559065e-01
   8.440156e-01   1.558067e-01
   8.441156e-01   1.557069e-01
   8.442156e-01   1.556072e-01
   8.443156e-01   1.555074e-01
   8.444156e-01   1.554076e-01
   8.445155e-01   1.553079e-01
   8.446155e-01   1.552081e-01
   8.447155e-01   1.551083e-01
   8.448155e-01   1.550085e-01
   8.449155e-01   1.549088e-01
   8.450155e-01   1.548090e-01
   8.451155e-01   1.547092e-01
   8.452155e-01   1.546095e-01
   8.453155e-01   1.545097e-01
   8.454155e-01   1.544099e-01
   8.455154e-01   1.543101e-01
   8.456154e-01   1.542104e-01
   8.457154e-01   1.541106e-01
   8.458154e-01   1.540108e-01
   8.459154e-01   1.539111e-01
   8.460154e-01   1.538113e-01
   8.461154e-01   1.537115e-01
   8.462154e-01   1.536117e-01
   8.463154e-01   1.535120e-01
   8.464154e-01   1.534122e-01
   8.465153e-01   1.533124e-01
   8.466153e-01   1.532126e-01
   8.467153e-01   1.531129e-01
   8.468153e-01   1.530131e-01
   8.469153e-01   1.529133e-01
   8.470153e-01   1.528135e-01
   8.471153e-01   1.527138e-01
   8.472153e-01   1.526140e-01
   8.473153e-01   1.525142e-01
   8.474153e-01   1.524144e-01
   8.475152e-01   1.523146e-01
   8.476152e-01   1.522149e-01
   8.477152e-01   1.521151e-01
   8.478152e-01   1.520153e-01
   8.479152e-01   1.519155e-01
   8.480152e-01   1.518158e-01
   8.481152e-01   1.517160e-01
   8.482152e-01   1.516162e-01
   8.483152e-01   1.515164e-01
   8.484152e-01   1.514166e-01
   8.485151e-01   1.513169e-01
   8.486151e-01   1.512171e-01
   8.487151e-01   1.511173e-01
   8.488151e-01   1.510175e-01
   8.489151e-01   1.509178e-01
   8.490151e-01   1.508180e-01
   8.491151e-01   1.507182e-01
   8.492151e-01   1.506184e-01
   8.493151e-01   1.505186e-01
   8.494151e-01   1.504188e-01
   8.495150e-01   1.503191e-01
   8.496150e-01   1.502193e-01
   8.497150e-01   1.501195e-01
   8.498150e-01   1.500197e-01
   8.499150e-01   1.499199e-01
   8.500150e-01   1.498202e-01
   8.501150e-01   1.497204e-01
   8.502150e-01   1.496206e-01
   8.503150e-01   1.495208e-01
   8.504150e-01   1.494210e-01
   8.505149e-01   1.493212e-01
   8.506149e-01   1.492215e-01
   8.507149e-01   1.491217e-01
   8.508149e-01   1.490219e-01
   8.509149e-01   1.489221e-01
   8.510149e-01   1.488223e-01
   8.511149e-01   1.487225e-01
   8.512149e-01   1.486228e-01
   8.513149e-01   1.485230e-01
   8.514149e-01   1.484232e-01
   8.515148e-01   1.483234e-01
   8.516148e-01   1.482236e-01
   8.517148e-01   1.481238e-01
   8.518148e-01   1.480241e-01
   8.519148e-01   1.479243e-01
   8.520148e-01   1.478245e-01
   8.521148e-01   1.477247e-01
   8.522148e-01   1.476249e-01
   8.523148e-01   1.475251e-01
   8.524148e-01   1.474253e-01
   8.525147e-01   1.473255e-01
   8.526147e-01   1.472258e-01
   8.527147e-01   1.471260e-01
   8.528147e-01   1.470262e-01
   8.529147e-01   1.469264e-01
   8.530147e-01   1.468266e-01
   8.531147e-01   1.467268e-01
   8.532147e-01   1.466270e-01
   8.533147e-01   1.465272e-01
   8.534147e-01   1.464275e-01
   8.535146e-01   1.463277e-01
   8.536146e-01   1.462279e-01
   8.537146e-01   1.461281e-01
   8.538146e-01   1.460283e-01
   8.539146e-01   1.459285e-01
   8.540146e-01   1.458287e-01
   8.541146e-01   1.457289e-01
   8.542146e-01   1.456291e-01
   8.543146e-01   1.455293e-01
   8.544146e-01   1.454296e-01
   8.545145e-01   1.453298e-01
   8.546145e-01   1.452300e-01
   8.547145e-01   1.451302e-01
   8.548145e-01   1.450304e-01
   8.549145e-01   1.449306e-01
