              x              v
   5.929408e-02   3.880807e-01
   5.939407e-02   3.885331e-01
   5.949406e-02   3.889850e-01
   5.959405e-02   3.894364e-01
   5.969404e-02   3.898872e-01
   5.979403e-02   3.903375e-01
   5.989402e-02   3.907872e-01
   5.999401e-02   3.912363e-01
   6.009400e-02   3.916849e-01
   6.019399e-02   3.921330e-01
   6.029398e-02   3.925805e-01
   6.039397e-02   3.930275e-01
   6.049396e-02   3.934739e-01
   6.059395e-02   3.939198e-01
   6.069394e-02   3.943651e-01
   6.079393e-02   3.948099e-01
   6.089392e-02   3.952541e-01
   6.099391e-02   3.956978e-01
   6.109390e-02   3.961410e-01
   6.119389e-02   3.965836e-01
   6.129388e-02   3.970257e-01
   6.139387e-02   3.974672e-01
   6.149386e-02   3.979082e-01
   6.159385e-02   3.983486e-01
   6.169384e-02   3.987885e-01
   6.179383e-02   3.992279e-01
   6.189382e-02   3.996667e-01
   6.199381e-02   4.001050e-01
   6.209380e-02   4.005427e-01
   6.219379e-02   4.009799e-01
   6.229378e-02   4.014166e-01
   6.239377e-02   4.018527e-01
   6.249376e-02   4.022883e-01
   6.259375e-02   4.027234e-01
   6.269374e-02   4.031579e-01
   6.279373e-02   4.035919e-01
   6.289372e-02   4.040254e-01
   6.299371e-02   4.044583e-01
   6.309370e-02   4.048907e-01
   6.319369e-02   4.053226e-01
   6.329368e-02   4.057539e-01
   6.339367e-02   4.061847e-01
   6.349366e-02   4.066150e-01
   6.359365e-02   4.070447e-01
   6.369364e-02   4.074739e-01
   6.379363e-02   4.079026e-01
   6.389362e-02   4.083308e-01
   6.399361e-02   4.087584e-01
   6.409360e-02   4.091855e-01
   6.419359e-02   4.096121e-01
   6.429358e-02   4.100381e-01
   6.439357e-02   4.104637e-01
   6.449356e-02   4.108887e-01
   6.459355e-02   4.113131e-01
   6.469354e-02   4.117371e-01
   6.479353e-02   4.121605e-01
   6.489352e-02   4.125834e-01
   6.499351e-02   4.130058e-01
   6.509350e-02   4.134276e-01
   6.519349e-02   4.138490e-01
   6.529348e-02   4.142698e-01
   6.539347e-02   4.146901e-01
   6.549346e-02   4.151098e-01
   6.559345e-02   4.155291e-01
   6.569344e-02   4.159478e-01
   6.579343e-02   4.163660e-01
   6.589342e-02   4.167837e-01
   6.599341e-02   4.172009e-01
   6.609340e-02   4.176176e-01
   6.619339e-02   4.180337e-01
   6.629338e-02   4.184494e-01
   6.639337e-02   4.188645e-01
   6.649336e-02   4.192791e-01
   6.659335e-02   4.196932e-01
   6.669334e-02   4.201067e-01
   6.679333e-02   4.205198e-01
   6.689332e-02   4.209323e-01
   6.699331e-02   4.213444e-01
   6.709330e-02   4.217559e-01
   6.719329e-02   4.221669e-01
   6.729328e-02   4.225774e-01
   6.739327e-02   4.229874e-01
   6.749326e-02   4.233969e-01
   6.759325e-02   4.238059e-01
   6.769324e-02   4.242143e-01
   6.779323e-02   4.246223e-01
   6.789322e-02   4.250297e-01
   6.799321e-02   4.254367e-01
   6.809320e-02   4.258431e-01
   6.819319e-02   4.262490e-01
   6.829318e-02   4.266544e-01
   6.839317e-02   4.270594e-01
   6.849316e-02   4.274638e-01
   6.859315e-02   4.278677e-01
   6.869314e-02   4.282711e-01
   6.879313e-02   4.286740e-01
   6.889312e-02   4.290764e-01
   6.899311e-02   4.294783e-01
   6.909310e-02   4.298797e-01
   6.919309e-02   4.302806e-01
   6.929308e-02   4.306810e-01
   6.939307e-02   4.310808e-01
   6.949306e-02   4.314802e-01
   6.959305e-02   4.318791e-01
   6.969304e-02   4.322775e-01
   6.979303e-02   4.326754e-01
   6.989302e-02   4.330728e-01
   6.999301e-02   4.334697e-01
   7.009300e-02   4.338661e-01
   7.019299e-02   4.342620e-01
   7.029298e-02   4.346575e-01
   7.039297e-02   4.350524e-01
   7.049296e-02   4.354468e-01
   7.059295e-02   4.358407e-01
   7.069294e-02   4.362342e-01
   7.079293e-02   4.366271e-01
   7.089292e-02   4.370196e-01
   7.099291e-02   4.374115e-01
   7.109290e-02   4.378030e-01
   7.119289e-02   4.381940e-01
   7.129288e-02   4.385845e-01
   7.139287e-02   4.389744e-01
   7.149286e-02   4.393640e-01
   7.159285e-02   4.397530e-01
   7.169284e-02   4.401415e-01
   7.179283e-02   4.405295e-01
   7.189282e-02   4.409171e-01
   7.199281e-02   4.413041e-01
   7.209280e-02   4.416907e-01
   7.219279e-02   4.420768e-01
   7.229278e-02   4.424624e-01
   7.239277e-02   4.428475e-01
   7.249276e-02   4.432322e-01
   7.259275e-02   4.436163e-01
   7.269274e-02   4.440000e-01
   7.279273e-02   4.443832e-01
   7.289272e-02   4.447659e-01
   7.299271e-02   4.451481e-01
   7.309270e-02   4.455298e-01
   7.319269e-02   4.459111e-01
   7.329268e-02   4.462919e-01
   7.339267e-02   4.466722e-01
   7.349266e-02   4.470520e-01
   7.359265e-02   4.474313e-01
   7.369264e-02   4.478102e-01
   7.379263e-02   4.481885e-01
   7.389262e-02   4.485664e-01
   7.399261e-02   4.489438e-01
   7.409260e-02   4.493208e-01
   7.419259e-02   4.496973e-01
   7.429258e-02   4.500732e-01
   7.439257e-02   4.504488e-01
   7.449256e-02   4.508238e-01
   7.459255e-02   4.511984e-01
   7.469254e-02   4.515725e-01
   7.479253e-02   4.519461e-01
   7.489252e-02   4.523192e-01
   7.499251e-02   4.526919e-01
   7.509250e-02   4.530641e-01
   7.519249e-02   4.534358e-01
   7.529248e-02   4.538071e-01
   7.539247e-02   4.541778e-01
   7.549246e-02   4.545482e-01
   7.559245e-02   4.549180e-01
   7.569244e-02   4.552874e-01
   7.579243e-02   4.556563e-01
   7.589242e-02   4.560247e-01
   7.599241e-02   4.563927e-01
   7.609240e-02   4.567602e-01
   7.619239e-02   4.571272e-01
   7.629238e-02   4.574938e-01
   7.639237e-02   4.578599e-01
   7.649236e-02   4.582255e-01
   7.659235e-02   4.585907e-01
   7.669234e-02   4.589554e-01
   7.679233e-02   4.593196e-01
   7.689232e-02   4.596834e-01
   7.699231e-02   4.600467e-01
   7.709230e-02   4.604096e-01
   7.719229e-02   4.607719e-01
   7.729228e-02   4.611339e-01
   7.739227e-02   4.614953e-01
   7.749226e-02   4.618563e-01
   7.759225e-02   4.622169e-01
   7.769224e-02   4.625769e-01
   7.779223e-02   4.629366e-01
   7.789222e-02   4.632957e-01
   7.799221e-02   4.636544e-01
   7.809220e-02   4.640127e-01
   7.819219e-02   4.643705e-01
   7.829218e-02   4.647278e-01
   7.839217e-02   4.650846e-01
   7.849216e-02   4.654411e-01
   7.859215e-02   4.657970e-01
   7.869214e-02   4.661525e-01
   7.879213e-02   4.665076e-01
   7.889212e-02   4.668622e-01
   7.899211e-02   4.672163e-01
   7.909210e-02   4.675700e-01
   7.919209e-02   4.679232e-01
   7.929208e-02   4.682760e-01
   7.939207e-02   4.686283e-01
   7.949206e-02   4.689802e-01
   7.959205e-02   4.693316e-01
   7.969204e-02   4.696826e-01
   7.979203e-02   4.700331e-01
   7.989202e-02   4.703832e-01
   7.999201e-02   4.707328e-01
   8.009200e-02   4.710820e-01
   8.019199e-02   4.714307e-01
   8.029198e-02   4.717789e-01
   8.039197e-02   4.721268e-01
   8.049196e-02   4.724741e-01
   8.059195e-02   4.728211e-01
   8.069194e-02   4.731676e-01
   8.079193e-02   4.735136e-01
   8.089192e-02   4.738592e-01
   8.099191e-02   4.742043e-01
   8.109190e-02   4.745490e-01
   8.119189e-02   4.748933e-01
   8.129188e-02   4.752371e-01
   8.139187e-02   4.755805e-01
   8.149186e-02   4.759234e-01
   8.159185e-02   4.762659e-01
   8.169184e-02   4.766079e-01
   8.179183e-02   4.769495e-01
   8.189182e-02   4.772907e-01
   8.199181e-02   4.776314e-01
   8.209180e-02   4.779717e-01
   8.219179e-02   4.783115e-01
